"phase","surveyID","fileID","herbVarProtocolFollowed","popID","PI","date","surveyIteration","site","country","Lat","Lat_abs","Long","hemi","elevation","Genus_sp","plantFamily","Ecoregion","Biome","Realm","annual.mean.temp","annual.precip","continent","nativeStatus","growthForm","growthForm_simp","perennialityGradient","perennialBinary","biennialBinary","annualBinary","matingSystem","siteType","totalPlantsSurveyed","numDamagedPlants","numUndamagedPlants","focalPlantCoverMean","otherPlantCoverMean","numLeavesMean","numLeavesHerbMean","propLeavesHerbMean","plantHeight_cmMean","varAmtEaten","GiniAmtEaten","meanAmtEaten","sizeRadiusMean","sizeDiameterMean","sizeDiameterMeanLog","plantMean","plantMeanProp","plantMeanPropLogit","plantMedian","plantVar","plantLogVar","plantSD","plantGini","plantGiniAdj","plantGiniAdjLogit","plantLasym","plantGMD","plantIQR","plantSkew","plantKurt","plantCV","plant40","plant20","plant10","propPlantsHerb50","propPlantsHerb80","plantGiniSimp","plantHoover","plantAtkins","leafMean","leafVar","leafSD","leafGini","leafSkew","leafKurt","leafCV","leafMean_NoZeros","leafVar_NoZeros","leafSD_NoZeros","leafGini_NoZeros","leafSkew_NoZeros","leafKurt_NoZeros","leafCV_NoZeros","numUndamagedOrTracePlants","Lat_abs_scale","sizeDiameterMeanLogScale","plantMeanPropLogitScale","plantDominance","plantSimpson","plantInvSimpson","plantSimpson_e","...1","plantSpecies","plantGenus","popDiameter1","popDiameter2","transectLength","transectHeading","protocolFollowed","protocolDeviations","damageEstimationMethod","quadratRadius","seasonBeginning","seasonEnd","speciesManagement","habitatType","observerNames","notes","meanPlantsinQuad","plantSizeMean","plantSizeMetric","plantSizeUnit","meanGalls","meanMines"
"1","Holesk_Site 2_Mimulus_verbanaceus_Survey 1","Holeski_Mimulus_verbanaceus.xlsx",1,"Holesk_Site 2_Mimulus_verbanaceus","Holeski","2019-07-28","Survey 1","Holesk_Site 2","United States",34.968472,34.968472,-111.749722,"N",1743,"Mimulus_verbanaceus","Phrymaceae","Arizona Mountains forests","Temperate Conifer Forests","Nearctic",118,569,"North America","native","HERB","HERB","3",1,0,0,"OUT","natural",35,26,9,43.8571428571429,5.31428571428571,37.0857142857143,7.37142857142857,0.174365787920276,17.3714285714286,10.3389784234111,0.610058449111703,2.21852541212253,8.68571428571429,17.3714285714286,2.85482682047675,0.742857142857142,0.00742857142857142,-4.89496540877957,0.5,1.25546218487395,0.227503779587187,1.12047408933627,0.556043956043956,0.556043956043956,0.225121791326315,1.05453689167975,0.850420168067227,0.75,3.05726079907971,8.95901523642313,1.50833050487575,0.692307692307692,0.384615384615385,0.384615384615385,0.142857142857143,0.457142857142857,0.908284023668639,0.406593406593407,0.378278685286662,1.62606534090909,61.3794011544012,7.09065308405319,0.876218848602222,1.53140681398997,1.1669394085165,2.30344468304326,11.1774891774892,328.972789115646,17.5281451132633,0.250809314954052,0.182629897695357,-2.25106607457798,0.39577625743902,25,-0.1528078154911,-0.407789517403742,-1.26875392737201,0.091715976331361,0.908284023668639,10.9032258064516,0.419354838709677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Holm_Site 1_Acer_platanoides_Survey 1","Holm_Acer_platanoides.xlsx",1,"Holm_Site 1_Acer_platanoides","Holm","2020-09-05","Survey 1","Holm_Site 1","Estonia",59.311522,59.311522,26.278645,"N",98,"Acer_platanoides","Sapindaceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",46,626,"Europe","native","TREE","WOODY SHRUB/TREE","3",1,0,0,"OUT","managed",62,38,22,19.0294117647059,24.2647058823529,6.13333333333333,6.01666666666667,0.985416666666667,25.5083333333333,11013.9184373277,0.896817702057996,26.359418622713,12.7541666666667,25.5083333333333,3.23900519616337,1.93333333333333,0.0193333333333333,-3.92640189061496,0.5,17.0463276836158,2.83593479540565,4.12871986015227,0.75,0.75,1.09861228866811,0.913582375478927,2.94915254237288,2,3.75266988761557,15.0562951745653,2.13554475525118,0.875,0.775862068965517,0.560344827586207,0.0161290322580645,0.0161290322580645,0.90859096313912,0.582471264367816,NA,3.21361193783069,46.9596694528876,5.70120878306194,0.722858143176816,0.64257052724887,-1.27226248227586,1.38672453551291,3.94136491402116,57.6995446682946,6.16674868266141,0.477195146162109,0.354780348712629,-1.85531467743002,0.811860545516912,33,1.51162994161957,-0.0794633181686789,-0.552210875421071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Holm_Site 1_Hepatica_nobilis_Survey 1","Holm_Hepatica_nobilis.xlsx",1,"Holm_Site 1_Hepatica_nobilis","Holm","2020-08-24","Survey 1","Holm_Site 1","Estonia",59.311522,59.311522,26.278645,"N",98,"Hepatica_nobilis","Ranunculaceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",46,626,"Europe","native","HERB","HERB","3",1,0,0,"MIX","managed",60,37,23,11.4666666666667,15.15,4.18333333333333,2.73333333333333,0.621282467532468,8.31666666666667,42.4130308572664,0.752813762105737,3.40937088490781,4.15833333333333,8.31666666666667,2.11826153352942,4.95,0.0495,-2.95501549235384,0.75,80.9974576271185,4.39441776686032,8.99985875595381,0.73973063973064,0.73973063973064,1.04456902379719,0.819537037037037,7.44745762711865,7,2.84303131392517,8.54457086640169,1.81815328403107,0.952861952861953,0.723905723905724,0.542087542087542,0.0833333333333333,0.233333333333333,0.929156888752848,0.578956228956229,0.55808175438178,6.68031255955784,235.666303086891,12.1804689878599,0.791712259186487,0.53439143169691,-1.62754031186439,1.46338085361895,12.822695035461,313.368860877684,13.7804527592517,0.530942023494685,0.167899755077934,-2.30570617708843,0.842223314359455,30,1.51162994161957,-1.03727232137388,0.166420542529322,0.0708431112471517,0.929156888752848,14.1156985117619,0.381505365182753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Holm_Site 1_Plantago_major_Survey 1","Holm_Plantago_major.xlsx",1,"Holm_Site 1_Plantago_major","Holm","2020-09-07","Survey 1","Holm_Site 1","Estonia",59.309766,59.309766,26.280578,"N",98,"Plantago_major","Plantaginaceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",46,626,"Europe","native","HERB","HERB","1",0,0,1,"MIX","managed",60,54,6,26.0689655172414,11.8125,4.5,4.05,0.891349206349206,4.45666666666667,2.49769989564216,0.727880228470612,0.640049106786769,2.22833333333333,4.45666666666667,1.49440110244574,2.90833333333333,0.0290833333333333,-3.50807537001751,1.5,13.3685734463277,2.59290668731557,3.65630598368458,0.588204393505253,0.588204393505253,0.35654736998916,0.931853311047437,3.47937853107344,3.125,1.8109384601741,2.78496799200144,1.25718257318668,0.816618911174785,0.641833810888252,0.401146131805158,0.133333333333333,0.35,0.957430562967463,0.46556829035339,0.313003276827547,3.41725181598063,70.2543381759484,6.95879660501419,0.640773205760892,0.36505023574455,-1.67900798994277,1.14125930580879,4.39733656174334,92.0565363881402,8.01734571724776,0.446370265055833,0.320031508228521,-2.05381915066075,0.758081824153866,16,1.51150987643869,-1.57043539653337,-0.242733018616256,0.0425694370325367,0.957430562967463,23.4910318225651,0.435019107825279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Holm_Site 1_Tussilago_farfara_Survey 1","Holm_Tussilago_farfara.xlsx",1,"Holm_Site 1_Tussilago_farfara","Holm","2020-09-06","Survey 1","Holm_Site 1","Estonia",59.311847,59.311847,26.276927,"N",98,"Tussilago_farfara","Asteraceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",46,626,"Europe","native","HERB","HERB","3",1,0,0,"MIX","natural",60,34,26,28.6923076923077,86.5666666666667,2.73333333333333,2.25,0.838055555555556,25.2,2518.14472297383,0.822829102805902,19.2251071433366,12.6,25.2,3.22684399451738,3.375,0.03375,-3.35444218258309,0.5,54.8781779661017,4.00511578254035,7.40798069423117,0.791728395061728,0.791728395061728,1.33537537660289,0.893981481481481,5.43474576271186,3.125,3.23905623877238,10.3042497095762,2.19495724273516,0.975308641975309,0.819753086419753,0.637037037037037,0.05,0.183333333333333,0.904374333180918,0.631481481481481,0.625471589951331,6.76206140350878,149.431439393939,9.88635490169456,0.795915295863227,0.206676904146729,-2.40347546636456,1.26978184696699,9.07017543859649,189.904761904762,11.3385698760277,0.593733332513165,0.127146576372797,-2.54231339427973,0.918676069501473,36,1.51165216325043,-0.089856514056976,-0.129075224428616,0.0956256668190824,0.904374333180918,10.4574434172777,0.307571865214049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Holm_Site 2_Achillea_ptarmica_Survey 1","Holm_Achillea_ptarmica.xlsx",1,"Holm_Site 2_Achillea_ptarmica","Holm","2020-08-19","Survey 1","Holm_Site 2","Finland",62.614305,62.614305,29.690258,"N",72,"Achillea_ptarmica","Asteraceae","Scandinavian and Russian taiga","Boreal Forests/Taiga","Palearctic",25,616,"Europe","native","HERB","HERB","3",1,0,0,"OUT","natural",65,12,48,8.95714285714286,86.4666666666667,53.1333333333333,3.61666666666667,0.0697000110489712,45.264406779661,1339.05709095643,0.919273086215805,9.58842165843822,22.6322033898305,45.264406779661,3.81252100134414,0.541666666666666,0.00541666666666666,-5.21284326887729,0,4.27365819209039,1.45247017992499,2.06728280409101,0.912564102564103,0.912564102564103,2.34535240822668,0.900106837606838,1.00536723163842,0,5.8784225187388,37.2578958460466,3.81652209986033,1,1,0.861538461538462,0.0153846153846154,0.0153846153846154,0.744615384615385,0.803846153846154,NA,0.839559944412885,25.4694274407487,4.39332128132933,0.973389535236031,3.67627520015792,15.6451961048028,4.20114064537762,9.74887387387387,28.4111842105263,4.20158450779576,0.346804109765974,0.0590020427968237,-2.61980953896425,0.507703756944303,51,1.73745524817496,0.410674275285681,-1.50391988990349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Hutchi_Site 1_Cyperus_esculentus_Survey 1","Hutchinson_Cyperus_esculentus.xlsx",1,"Hutchi_Site 1_Cyperus_esculentus","Hutchinson","2019-11-02","Survey 1","Hutchi_Site 1","Mozambique",-18.92849,18.92849,34.4017,"S",28,"Cyperus_esculentus","Cyperaceae","Zambezian-Limpopo mixed woodlands","Tropical & Subtropical Grasslands, Savannas & Shrublands","Afrotropic",251,1041,"Africa","native","GRAMINOID","GRAMINOID","3",1,0,0,"MIX","natural",60,59,1,21.5333333333333,2.6,5.46666666666667,4.65,0.849331409331409,3.30833333333333,27.5646193108523,0.467548897857809,4.2162791405053,1.65416666666667,3.30833333333333,1.19644453790514,49.8333333333333,0.498333333333333,-0.00666669135818946,50,546.581920903955,6.3036841973962,23.3790915329051,0.264325529542921,0.264325529542921,-1.02360631531802,0.741473429951691,26.7909604519774,40,-0.0516822270736638,-0.71413044163958,0.469145649489734,0.58695652173913,0.255852842809365,0.152173913043478,0.333333333333333,0.616666666666667,0.979726177559535,0.190802675585284,0.0753320341343509,44.3333002645503,701.037334656085,10.6518593089264,0.41505318673779,-0.0705217054125362,-1.60544177589066,0.735411642486222,50.930787037037,556.621476464149,11.5809262060236,0.276609175364323,-0.10133316672955,-1.91722782183488,0.457398309981451,1,-1.24952953541426,-1.82507478428629,2.34760825862734,0.0202738224404649,0.979726177559535,49.3246896551724,0.836011689070719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Hutchi_Site 1_Heliotropium_indicum_Survey 1","Hutchinson_Heliotropium_indicum.xlsx",1,"Hutchi_Site 1_Heliotropium_indicum","Hutchinson","2019-11-01","Survey 1","Hutchi_Site 1","Mozambique",-18.9168,18.9168,34.38071,"S",24,"Heliotropium_indicum","Boraginaceae","Zambezian-Limpopo mixed woodlands","Tropical & Subtropical Grasslands, Savannas & Shrublands","Afrotropic",251,1034,"North America","exotic","HERB","HERB","1",0,0,1,"OUT","natural",60,60,0,19.3333333333333,90.2333333333333,66.1833333333333,38.3666666666667,0.557345279593941,37.1166666666667,8905.84976132065,0.593437532553909,49.0060965024289,18.5583333333333,37.1166666666667,3.61406610503527,4.16666666666666,0.0416666666666666,-3.13549421592915,2,40.0395480225988,3.68986766623643,6.32768109362338,0.516133333333333,0.516133333333333,0.0645557433645782,0.899814814814815,4.37401129943503,4,4.16556037746421,18.8404495960845,1.51864346246961,0.76,0.44,0.44,0.15,0.45,0.945536,0.393333333333334,0.231865262898603,2.29588066843001,27.5360172210185,3.87119022644404,0.746859553281896,1.41642866685764,1.15325150768453,1.66025901939303,3.89142857142857,36.3906878306878,4.56835308180517,0.453004410697317,0.649643327311445,-1.32776838548369,0.851176325783105,0,-1.25032883038266,0.241070919271095,0.0329024273230827,0.054464,0.945536,18.3607520564042,0.306012534273404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Jackso_Site 1_Jacobaea_vulgaris_Survey 1","Jackson_Jacobaea_vulgaris.xlsx",1,"Jackso_Site 1_Jacobaea_vulgaris","Jackson","2020-10-23","Survey 1","Jackso_Site 1","United Kingdom",51.778093,51.778093,-1.300955,"N",59,"Jacobaea_vulgaris","Asteraceae","English Lowlands beech forests","Temperate Broadleaf & Mixed Forests","Palearctic",99,617,"Europe","native","HERB","HERB","3",1,0,0,"OUT","managed",60,50,10,14.3916666666667,86.9,14.5666666666667,3.5,0.265918993180722,NA,43.364177653769,0.60459804533167,5.24580523302546,12.4416666666667,24.8833333333333,3.21419823531709,1.14666666666667,0.0114666666666667,-4.45677808745717,0.5,2.33981920903955,0.850073665290607,1.52964675956233,0.546753875968992,0.546753875968992,0.187563450543446,1.00081610680448,1.27514124293785,1,3.54708195482118,16.60544416797,1.33399426706017,0.71656976744186,0.428779069767442,0.392441860465116,0.15,0.4,0.954168638453218,0.416569767441861,0.311818955560643,1.07865171803459,17.5682754266493,3.4942851873064,0.877727588624668,1.86216059015891,2.84662470719392,2.36460566519166,3.7844246031746,43.106162464986,5.49331616158879,0.422049609859336,0.437552349770074,-1.85046186760984,0.7256248306167,35,0.996537392899812,-0.100663822113428,-0.944583055087312,0.045831361546782,0.954168638453218,21.8191204941458,0.436382409882917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Jackso_Site 2_Taraxacum_officinale_Survey 1","Jackson_Taraxacum_officinale.xlsx",1,"Jackso_Site 2_Taraxacum_officinale","Jackson","2020-09-01","Survey 1","Jackso_Site 2","United Kingdom",53.212175,53.212175,-2.3737,"N",60,"Taraxacum_officinale","Asteraceae","Celtic broadleaf forests","Temperate Broadleaf & Mixed Forests","Palearctic",94,826,"Europe","native","HERB","HERB","3",1,0,0,"MIX","managed",64,37,23,20.7407407407407,93.030303030303,6.21666666666667,0.866666666666667,0.14656746031746,NA,2858.67376185503,0.821778204651547,21.1245926015134,9.5,19,2.94443897916644,5.225,0.05225,-2.89805086355152,0.75,102.5375,4.63022858532887,10.1260801892934,0.777857522594365,0.777857522594365,1.25322440836683,0.933844098883573,8.26638418079096,5,2.61228969879811,6.906583603311,1.93800577785519,0.960127591706539,0.692185007974482,0.606060606060606,0.015625,0.015625,0.921778856304165,0.635007974481659,NA,1.27897817460317,22.2265949675325,3.84536511018202,0.962467619820561,1.24580803888013,-0.0899752596904701,2.24878678119337,9.68018018018018,97.219696969697,7.31213012663954,0.486702105084458,0.0416743964095914,-2.59848484848485,0.732584963256382,30,1.09459167235916,-0.33120524996482,0.208562960873361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Jackso_Site 3_Viburnum_lantana_Survey 1","Jackson_Viburnum_lantana.xlsx",1,"Jackso_Site 3_Viburnum_lantana","Jackson","2020-10-16","Survey 1","Jackso_Site 3","United Kingdom",51.77741,51.77741,-1.280794,"N",60,"Viburnum_lantana","Adoxaceae","English Lowlands beech forests","Temperate Broadleaf & Mixed Forests","Palearctic",99,620,"Europe","native","SHRUB;TREE","WOODY SHRUB/TREE","3",1,0,0,"MIX","managed",29,27,1,45.1785714285714,NA,22.3214285714286,5.03571428571429,0.244718074344994,38.9285714285714,6611.18144539494,0.561113688055085,71.9616859722751,19.4642857142857,38.9285714285714,3.66172846504799,5.78571428571429,0.0578571428571429,-2.79017999804488,5,30.9708994708995,3.43304803686008,5.56515044458813,0.475088183421517,0.475088183421517,-0.0997298439490148,1.14181783824641,5.7010582010582,4,1.33030885343667,0.78514741123649,0.961877854620171,0.62962962962963,0.555555555555556,0.246913580246914,0.0344827586206897,0.0344827586206897,0.932422648986435,0.343915343915344,NA,5.58121310564886,194.7543907217,8.0479553144304,0.902524736412874,2.71209863894694,8.02905509703896,2.85563109926836,19.1598177542622,429.834768009768,10.3951392237182,0.58262686550858,0.431421212099517,-1.68969145239144,1.01256039765318,3,0.996490693287886,0.281804085164623,0.288365800580959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Kalske_Site 1_Chamaenerion_angustifolium_Survey 1","Kalske_Chamaenerion_angustifolium.xlsx",1,"Kalske_Site 1_Chamaenerion_angustifolium","Kalske","2019-08-13","Survey 1","Kalske_Site 1","Finland",60.4242975,60.4242975,22.5277059,"N",21,"Chamaenerion_angustifolium","Onagraceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",51,653,"Europe","native","HERB","HERB","3",1,0,0,"MIX","natural",60,59,1,41.2962962962963,44.1666666666667,28.55,10.7833333333333,0.388874593881904,97,79073.9774919647,0.534156695021098,239.275870168931,48.5,97,4.57471097850338,2.75,0.0275,-3.56568407082008,2,6.29237288135593,1.83933824621119,2.50846026106772,0.410808080808081,0.410808080808081,-0.360625820846413,1.02159090909091,2.29774011299435,2,1.98339572585122,3.07749395753268,0.912167367660989,0.654545454545455,0.454545454545455,0.345454545454545,0.216666666666667,0.55,0.96969696969697,0.304545454545454,0.14780100112868,1.79493684148158,12.0014013553553,2.28851043441447,0.781382509060385,1.51894258770893,1.63516725004991,1.80725933157485,4.0537463007802,14.9099411603722,2.61790970027697,0.369870890534798,0.379119286354379,-1.51784482263114,0.650456741512929,1,1.5877151305087,1.06205643038097,-0.285351921267292,0.0303030303030303,0.96969696969697,33,0.559322033898305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Kalske_Site 1_Cirsium_arvense_Survey 1","Kalske_Cirsium_arvense.xlsx",1,"Kalske_Site 1_Cirsium_arvense","Kalske","2019-08-13","Survey 1","Kalske_Site 1","Finland",60.4244476,60.4244476,22.5284264,"N",21,"Cirsium_arvense","Asteraceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",51,653,"Europe","native","HERB","HERB","3",1,0,0,"MIX","natural",60,60,0,17.8333333333333,80.3333333333333,19.3833333333333,8.8,0.484255525031392,61.3333333333333,8059.74905260409,0.460872230493038,101.642565115469,30.6666666666667,61.3333333333333,4.11632346894088,3.6,0.036,-3.28757235615444,3,16.3796610169492,2.79604038327483,4.04717939026048,0.41820987654321,0.41820987654321,-0.33012636656831,0.952592592592593,3.06214689265537,4,4.70335330708216,27.4534105697575,1.12421649729458,0.685185185185185,0.296296296296296,0.296296296296296,0.233333333333333,0.516666666666667,0.962620027434842,0.301851851851852,0.152495394051552,3.40952759256232,40.1629239796349,4.13123049969682,0.770391001750417,1.68760475848627,2.41019585384949,1.82962412780684,6.16007936507936,59.8452919020716,5.21161567739975,0.48765596624769,0.649071409926331,-1.16273889115549,0.8953320034439,0,1.58772539348345,0.67030968377529,-0.0796049433226209,0.0373799725651577,0.962620027434842,26.7522935779817,0.445871559633028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Kalske_Site 1_Vincetoxicum_hirundinaria_Survey 1","Kalske_Vincetoxicum_hirundinaria.xlsx",1,"Kalske_Site 1_Vincetoxicum_hirundinaria","Kalske","2019-08-27","Survey 1","Kalske_Site 1","Finland",60.4630052,60.4630052,22.0188412,"N",7.5,"Vincetoxicum_hirundinaria","Apocynaceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",52,653.25,"Europe","native","HERB","HERB","3",1,0,0,"MIX","natural",60,35,25,30.0689655172414,37.0666666666667,84.15,2.81666666666667,0.0335054410878161,48.1666666666667,396.876284373562,0.617039933781992,16.5523971932951,24.0833333333333,48.1666666666667,3.87466721888438,0.7,0.007,-4.95482051498986,1,0.552542372881357,-0.593225155533056,0.743331939903941,0.503968253968254,0.503968253968254,0.0158733491562906,0.445,0.717514124293785,1,1.2563230241331,2.08030696802036,1.06190277129134,0.261904761904762,0.261904761904762,0.261904761904762,0.233333333333333,0.45,0.964852607709751,0.416666666666667,0.438674750185856,0.302718128337416,5.56441722016904,2.09551274224422,0.984381773800916,6.2727981604996,44.8037251716957,6.42435248077229,7.90238095238095,79.1676470588235,5.58871466981923,0.496631026860405,0.139468580293854,-2.44969635362855,0.749036770976849,25,1.59036174041876,0.463785623276971,-1.31303472018986,0.0351473922902494,0.964852607709751,28.4516129032258,0.812903225806452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Kalske_Site 3_Lupinus_polyphyllus_Survey 1","Kalske_Lupinus_polyphyllus.xlsx",1,"Kalske_Site 3_Lupinus_polyphyllus","Kalske","2019-08-12","Survey 1","Kalske_Site 3","Finland",60.4133218,60.4133218,22.7380072,"N",12,"Lupinus_polyphyllus","Fabaceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",51,635,"Europe","exotic","HERB","HERB","3",1,0,0,"OUT","natural",60,48,12,13.3333333333333,65.6666666666667,3.03333333333333,2.16666666666667,0.696457329220487,30.9166666666667,2116.40151603068,0.633808984346711,33.7396579020032,15.4583333333333,30.9166666666667,3.43129541281944,2.9,0.029,-3.51103063830485,3,7.14237288135593,1.96604505746437,2.67252182055749,0.461302681992337,0.461302681992337,-0.155099446501844,0.635114942528736,2.72090395480226,4,1.77639030819019,5.4521766723378,0.9215592484681,0.655172413793103,0.189655172413793,0.189655172413793,0.233333333333333,0.466666666666667,0.969414717928392,0.328735632183908,0.274485074794945,2.70028971028971,9.38682817182818,1.88477723175738,0.546069572449272,0.239993571894447,-2.10949203556105,0.87701241404411,3.97559523809524,10.544170771757,1.84855503437885,0.384909089700378,0.197558389459254,-2.21472426123772,0.614826342993633,12,1.58696467526621,0.0848715845231743,-0.244919325366646,0.0305852820716079,0.969414717928392,32.695464362851,0.681155507559395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Kalske_Site 4_Taraxacum_officinale_Survey 1","Kalske_Taraxacum_officinale.xlsx",1,"Kalske_Site 4_Taraxacum_officinale","Kalske","2020-06-16","Survey 1","Kalske_Site 4","Finland",60.433056,60.433056,22.178333,"N",1,"Taraxacum_officinale","Asteraceae","Sarmatic mixed forests","Temperate Broadleaf & Mixed Forests","Palearctic",53,662,"Europe","native","HERB","HERB","3",1,0,0,"MIX","managed",60,41,19,24.3333333333333,39.1666666666667,8.71666666666667,2.3,0.236046099295537,26.1333333333333,79.0079956204691,0.656390884896873,6.55807466436869,13.0666666666667,26.1333333333333,3.26321163868825,0.941666666666667,0.00941666666666667,-4.65581282626828,0.5,1.05162429378531,0.0503359153424949,1.02548734452713,0.555604719764012,0.555604719764012,0.22334266856174,0.678734021632252,1.06412429378531,2,1.39469951309274,2.35910112171892,1.08901310923235,0.672566371681416,0.247787610619469,0.247787610619469,0.183333333333333,0.383333333333333,0.963896937896468,0.418289085545723,0.386749366887606,0.752728854965697,3.1985640236956,1.34500430646102,0.887185808771175,0.91286782080105,-0.672650680565177,1.7830566728756,2.96962833914053,3.51709183673469,1.16825158118166,0.300822738769167,0.061574586793303,-2.34062939971599,0.454151717461143,32,1.58831398636677,-0.0587760286850017,-1.09182890579024,0.036103062103532,0.963896937896468,27.6984815618221,0.675572721020052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Karban_Site 1_Alcea_rosea_Survey 1","Karban_Alcea_rosea.xlsx",1,"Karban_Site 1_Alcea_rosea","Karban","2020-05-15","Survey 1","Karban_Site 1","United States",38.549,38.549,-121.743,"N",17,"Alcea_rosea","Malvaceae","California Central Valley grasslands","Temperate Grasslands, Savannas & Shrublands","Nearctic",158,474,"North America",NA,"HERB","HERB","2;3",1,0,0,"MIX",NA,60,57,3,27.8333333333333,80,22.9666666666667,9.9,0.458929971594407,155.166666666667,1476696.84529073,0.573851803532169,1083.61384603946,77.5833333333333,155.166666666667,5.04449980804901,4.3,0.043,-3.10260327575939,4,7.19661016949152,1.97361010536344,2.68264984101383,0.348966408268734,0.348966408268734,-0.623585574887982,0.851511627906977,3.05197740112994,4,0.404226976694173,-0.641059262078664,0.623872056049728,0.593023255813954,0.383720930232558,0.22093023255814,0.283333333333333,0.55,0.976954509945316,0.259302325581395,0.129544688184412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0920080967956494,1.46354696344946,0.0572351367518206,0.0230454900546842,0.976954509945316,43.3924380704041,0.761270843340424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1","Karban_Site 1_Wyethia_mollis_Survey 1","Karban_Wyethia_mollis.xlsx",1,"Karban_Site 1_Wyethia_mollis","Karban","2019-07-29","Survey 1","Karban_Site 1","United States",39.43208,39.43208,-120.24245,"N",1981,"Wyethia_mollis","Asteraceae","Sierra Nevada forests","Temperate Conifer Forests","Nearctic",56,896,"North America","native","HERB","HERB","3",1,0,0,"OUT","natural",60,28,2,33.448275862069,55.9,16.7666666666667,10.2,0.607770020046165,40.3333333333333,1313.79199988819,0.509021767637031,33.2747021892719,20.1666666666667,40.3333333333333,3.69717825692863,2.26666666666667,0.0226666666666667,-3.76393235783044,2,3.51264367816092,1.25636893863778,1.87420481222329,0.377450980392157,0.377450980392157,-0.500381664604908,1.08437908496732,1.77011494252874,2,2.29839107531633,7.07182085651891,0.826855064216155,0.602941176470588,0.338235294117647,0.220588235294118,0.0166666666666667,0.0166666666666667,0.944636678200692,0.269607843137255,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.152388028420868,0.312100156386864,-0.432015955121917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
